,light,noise,thermal,location,user_id
2019-03-25 08:59:41.068000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_rlq0gp32bwn4
2019-02-27 05:44:50.069000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_wfd53ul9smww
2019-02-13 08:50:29.639000+00:00,9.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_y642jpi2q0ow
2019-04-04 08:58:26.198000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_10kjn3siagr9c
2019-03-21 08:44:58.605000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_17nwhk4ieb2m8
2019-02-11 06:51:57.424000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_19zs9zbie31c0
2019-02-20 02:58:35.326000+00:00,11.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_1l6hhz4d0zmo0
2019-02-18 06:49:08.228000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_1ttxdqnr3bta8
2019-03-27 02:01:15.315000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_1vv93pqtpu680
2019-02-20 02:57:31.360000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_20eh64cqr85c0
2019-03-27 02:00:03.813000+00:00,10.0,11.0,,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_20iv7i2k8z5s
2019-01-31 04:14:15.829000+00:00,11.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_25bbk2sqpq5mo
2019-02-18 06:49:21.801000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2cc6i48dm2vwg
2019-04-12 09:42:58.644000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2ctu1oo2qr11c
2019-01-29 02:31:32.477000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2cwdm8k1j1a0w
2019-02-18 06:45:35.369000+00:00,9.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2gbm200oam77k
2019-04-16 02:00:05.648000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2ipxa8nse1xxc
2019-02-18 06:50:16.380000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2q5izzxx5dfcw
2019-01-30 04:38:11.388000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2roupkzt8oc00
2019-03-01 06:18:08.449000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2u2osufbcf9xc
2019-02-18 06:49:24.203000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2x5efmfpri6f4
2019-02-13 03:01:13.845000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_3kvn7gq2u8600
2019-04-16 03:07:51.187000+00:00,9.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_3suvhl4396ry8
2019-02-20 08:57:48.821000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_4iaif5l95720
2019-02-18 06:45:42.803000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_ofg9ucjk2gg0
2019-02-20 08:57:23.930000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_pvck8tfjgs00
2019-01-28 08:48:56.959000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_q0t1to1bj56o
2019-04-04 08:58:15.813000+00:00,9.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_rim8vjypperk
2019-03-27 01:58:00.805000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_tpjtxacxuggs
2019-02-11 06:53:19.744000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_zl2ut9t0etc0
2019-01-30 01:47:32.578000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_2,anon_2hrhnl93zxo8w
2019-04-01 07:26:11.987000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->LANDSCAPE_DESIGN,anon_2g73o82yyccg0
2019-03-21 08:46:12.389000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->LANDSCAPE_DESIGN,anon_2n6i8k81medxc
2019-02-16 14:00:57+00:00,11.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->LANDSCAPE_DESIGN,anon_2wno5odov6w00
2019-01-31 04:15:52.471000+00:00,9.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->LANDSCAPE_DESIGN,anon_3chl708xu73ls
2019-04-01 07:19:38.661000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->LANDSCAPE_DESIGN,anon_3u3v43jx4wpa8
2019-02-21 08:09:42.378000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->LANDSCAPE_DESIGN,anon_6xe49456anls
2019-03-25 02:59:15.971000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_19wodx9kbzr40
2019-04-09 17:46:45.158000+00:00,11.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_1kuduc4mzb340
2019-02-11 06:48:11.284000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_1yqwirqqggi68
2019-01-31 02:31:07.497000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_1zqv6d32x82kg
2019-04-16 01:55:30.940000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_20cgxols4yayo
2019-02-11 06:50:40.369000+00:00,9.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_25esmku6mphc0
2019-04-10 02:28:36.657000+00:00,9.0,10.0,,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_2aumjuu09fb40
2019-02-11 06:47:57.542000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_2co84nsxjn6s0
2019-04-17 02:17:33.234000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_2jk088kwftg00
2019-02-20 09:02:36.602000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_2kxp7562b05q8
2019-04-09 05:04:55.017000+00:00,10.0,9.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_2nsx3q7qn4o00
2019-03-09 09:26:22.375000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_2s7iqmuj4ji00
2019-04-08 06:48:17.589000+00:00,,,9.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_2ulbq6jww0800
2019-02-18 06:46:00.309000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_2v3f3nhb5u3uo
2019-02-11 06:52:48.716000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_ldwmxwechekg
2019-03-11 03:06:14.496000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_ns8lbdrv4280
2019-02-18 06:45:49.448000+00:00,9.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_p71x8a7re6m8
2019-02-11 06:52:23.831000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_qlkgxg0g6mm8
2019-01-31 07:03:28.712000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->NATURAL_VENTILATION,anon_uayc3z3apgxs
2019-01-31 02:31:39.934000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_116xmkvkejda8
2019-02-13 08:50:23.910000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_11dd7v99fug3k
2019-02-13 03:01:31.048000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_12a8js1p2ve80
2019-01-31 06:59:18.163000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_13j0tt2vdansw
2019-02-20 09:01:15.629000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_150g3i0l2z340
2019-04-12 09:40:44.473000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_18czxmf2ed4w0
2019-04-04 08:54:16.428000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_18ji5xwwthhc0
2019-04-03 06:09:11.853000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_19pylzh2rasg0
2019-02-13 03:00:08.956000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_19sfhysvawjcw
2019-03-21 08:44:18.763000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1azq2voms6h34
2019-02-13 02:59:57.624000+00:00,9.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1d8zdo719yh34
2019-02-03 15:51:12.252000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1fk93sxq4gvls
2019-02-11 06:50:09.726000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1i5oyezn69wqo
2019-02-11 06:47:53.147000+00:00,9.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1jfgivai8h4ao
2019-02-13 03:00:34.641000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1kc0oucychekg
2019-04-12 09:39:43.733000+00:00,9.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1lj5mv5006u80
2019-02-20 02:57:17.795000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1oaxrgioj9y4g
2019-02-20 08:57:27.344000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1of5p32afw4xs
2019-02-18 06:46:58.305000+00:00,9.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1ol9sx0tb9kow
2019-04-12 09:42:21.375000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1pgo7f48tn400
2019-02-13 08:53:09.648000+00:00,9.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1s640s7qkhudc
2019-02-20 09:01:41.968000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1supzv80mv7k0
2019-03-01 06:16:43.772000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1tegv6mq6kzk0
2019-02-13 08:53:07.329000+00:00,11.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1thy0ix9p4hs
2019-02-13 03:01:56.694000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1xu6g4b5s1vy8
2019-04-12 09:40:52.318000+00:00,9.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1y8p7moxdt6o0
2019-04-16 07:18:49.353000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1ygcw42h54zy8
2019-02-03 05:08:25.117000+00:00,9.0,9.0,9.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_21ntnirlld1c0
2019-04-12 09:40:13.381000+00:00,9.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_220ss5ghvg800
2019-02-13 08:51:24.740000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_23jrj96s5d88w
2019-04-16 07:19:03.401000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_23v6uwtau5kw0
2019-01-25 13:17:46.264000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_26uto6sq95340
2019-02-13 03:00:06.480000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_27mhwm177zugw
2019-02-13 03:00:50.433000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_29p1mj79qz1fk
2019-04-16 01:55:46.132000+00:00,9.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2c8g0ha9tlog0
2019-04-16 07:20:59.672000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2cjq7zfcnkjr4
2019-01-29 02:29:24.052000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2cwdm8k1j1a0w
2019-02-13 02:59:37.094000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2gh3mj8k0o0e8
2019-03-15 09:55:04.208000+00:00,9.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2k03hr64f9yww
2019-02-20 03:13:44.935000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2mxcm17ue4g00
2019-02-11 06:48:06.313000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2nf3oucbdcohs
2019-03-15 09:52:45.982000+00:00,10.0,9.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2ovbop9g6bn5s
2019-02-13 05:14:25.841000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2p2ohm7zsk3r4
2019-02-13 03:00:30.038000+00:00,9.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2pkxpalkjwk00
2019-01-29 00:32:30.660000+00:00,9.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2rs06bh3l4lq8
2019-04-16 07:19:51.057000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2vdn4vwtxboxs
2019-02-13 08:53:32.484000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2xib0xa9hvegw
2019-03-21 08:37:06.423000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_32xygdri804qo
2019-04-16 07:18:39.638000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3548ropswr400
2019-01-31 06:59:09.025000+00:00,9.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3869w3igy4wlc
2019-03-15 09:07:10.529000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_38oo5zxfkrsao
2019-02-20 08:57:58.831000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3a9me8k8ros00
2019-02-11 06:47:42.782000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3bsxjt0v92h34
2019-02-18 06:45:39.220000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3ckhctjgn2y00
2019-02-11 06:48:26.361000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3e2bmo2qi5vcw
2019-02-13 03:00:10.898000+00:00,9.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3e31nmlvkbc00
2019-02-11 06:48:28.760000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3iiv7pndp06ww
2019-02-20 02:59:28.378000+00:00,9.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3m4dc1gzd8400
2019-03-15 07:17:01.896000+00:00,,,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3olb82yyfl91c
2019-04-05 03:53:30.755000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3or6x3z4lvc00
2019-02-20 08:58:01.113000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3q0kldgive200
2019-02-13 03:00:19.262000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3renc2oukw2dc
2019-04-16 01:55:21.885000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3rv9vja66oe00
2019-04-05 03:53:41.230000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3rzfv0sbca51c
2019-03-25 03:00:22.297000+00:00,10.0,9.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3sfmrcxjkya68
2019-02-13 02:59:28.750000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3ukr6k9qkj200
2019-02-11 06:48:03.233000+00:00,11.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3uxovjfgcqo00
2019-04-16 07:18:37.269000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_6746qcslmku8
2019-02-13 03:00:23.723000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_6fxkd99iygw0
2019-02-11 06:47:48.630000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_6ngtq12pkg80
2019-04-12 09:42:00.088000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_7vnvnusnt5hc
2019-02-11 06:48:25.158000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_7wwrchb0r280
2019-01-31 06:59:30.752000+00:00,9.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_baxojliew9s0
2019-02-13 03:01:34.683000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_dpox2mw911q8
2019-04-12 09:40:11.853000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_eus6zhdj18g0
2019-04-16 07:19:18.084000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_f3sk1sg8dh4w
2019-04-16 07:19:15.759000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_fio05l06whs0
2019-04-12 09:39:23.016000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_h98a7katm6m8
2019-02-18 06:49:07.720000+00:00,9.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_i1ow1tlmfe80
2019-02-11 06:51:33.119000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_l9rz4o8idf40
2019-02-11 06:51:32.788000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_lrgwol7zf400
2019-04-12 09:40:21.675000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_m17janz2bc3k
2019-02-18 06:49:21.968000+00:00,9.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_mx6d2wp607k0
2019-04-16 07:21:39.677000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_nbiemqen7c3k
2019-02-18 06:49:18.065000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_nofsjhclkzy8
2019-04-04 08:54:16.300000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_o5j8c0uh5xc0
2019-04-04 08:54:54.315000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_po12g3bqbk00
2019-02-13 03:00:21.298000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_qk1yyjr9m3k0
2019-02-13 03:00:27.169000+00:00,9.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_r8i78tr9cm80
2019-04-16 07:19:08.342000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_y948iki9qi9s
2019-02-13 08:33:59.461000+00:00,10.0,11.0,11.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_10v3hzbei4q9s
2019-04-04 08:24:57.625000+00:00,10.0,10.0,10.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_12g922uw42fpc
2019-02-20 05:37:02.165000+00:00,10.0,11.0,10.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_17mp91148yoe8
2019-01-29 06:56:20.410000+00:00,10.0,11.0,11.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_191vfn28tq9kw
2019-02-13 07:52:35.304000+00:00,10.0,11.0,11.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_19fcz3ad07nr4
2019-02-11 06:33:56.449000+00:00,10.0,10.0,11.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_19zs9zbie31c0
2019-03-21 09:25:22.744000+00:00,10.0,10.0,10.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_1azq2voms6h34
2019-02-20 02:35:17.317000+00:00,10.0,11.0,11.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_1l6hhz4d0zmo0
2019-02-20 02:35:18.781000+00:00,10.0,10.0,11.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_1oaxrgioj9y4g
2019-02-20 05:41:05.282000+00:00,10.0,10.0,11.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_1rlyrangos4xs
2019-02-18 06:33:15.539000+00:00,10.0,10.0,11.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_1ttxdqnr3bta8
2019-03-21 08:18:05.625000+00:00,10.0,10.0,11.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_1u12kduhpph4w
